time_bin,hour,total_jobs,flex1_jobs,flex2_jobs,flex3_jobs,power_mw,flexible_mw
2674,668.5,5208,40,4393,773,1.06704,0.38617583642221565
2675,668.75,4506,6,4384,115,0.97578,0.300008289649036
2676,669.0,4489,22,4047,419,0.97357,0.3176188988735054
2677,669.25,4971,28,4397,545,1.0362300000000002,0.3566835588436315
2678,669.5,4769,6,4645,117,1.00997,0.31720105760289774
2679,669.75,4436,56,3308,1071,0.96668,0.35431142856127124
2680,670.0,4409,13,4131,263,0.96317,0.3028213361033683
2681,670.25,4400,80,2786,1532,0.962,0.38036114085551154
2682,670.5,4019,4,3932,82,0.91247,0.26632079188332736
2683,670.75,4149,74,2650,1423,0.9293700000000001,0.3573326419697443
2684,671.0,4213,6,4088,117,0.9376899999999999,0.2811097011655982
2685,671.25,3985,1,3951,32,0.9080499999999999,0.26100818153865224
2686,671.5,3720,6,3584,128,0.8736,0.24970045136409855
2687,671.75,3922,21,3500,400,0.89986,0.27956260017514883
2688,672.0,4703,7,4543,151,1.00139,0.31500062734606304
2689,672.25,5022,51,3986,983,1.04286,0.38701691188429865
2690,672.5,4478,39,3688,749,0.97214,0.337236174740128
2691,672.75,5131,13,4868,249,1.05703,0.3488794007929387
2692,673.0,4561,6,4438,116,0.98293,0.3036318116569116
2693,673.25,4958,25,4444,487,1.03454,0.3522828323707607
2694,673.5,5265,23,4799,442,1.07445,0.3694577713620196
2695,673.75,5392,23,4928,440,1.09096,0.3775764125488695
2696,674.0,7186,25,6675,484,1.32418,0.4969429907085632
2697,674.25,7132,18,6761,351,1.31716,0.4852437804684627
2698,674.5,6757,18,6390,347,1.26841,0.4606225290512184
2699,674.75,7450,24,6950,474,1.3585,0.5134432490830504
2700,675.0,6894,3,6827,63,1.28622,0.45199659072645343
2701,675.25,7622,46,6698,877,1.38086,0.5494589080591041
2702,675.5,7558,82,5899,1575,1.37254,0.5882867353537581
2703,675.75,6074,6,5942,125,1.1796200000000003,0.40252667437271006
2704,676.0,5757,33,5094,629,1.13841,0.412953429627112
2705,676.25,5590,12,5346,231,1.1167,0.37760813366625356
2706,676.5,5538,18,5173,346,1.10994,0.3812842507856534
2707,676.75,5663,7,5504,150,1.12619,0.3773793499856986
2708,677.0,5620,41,4788,790,1.1206,0.4139686201720374
2709,677.25,6489,12,6246,230,1.23357,0.4359856794892916
2710,677.5,6624,19,6233,371,1.25112,0.4534249864070325
2711,677.75,6568,24,6083,460,1.24384,0.45527781733704137
2712,678.0,6490,5,6381,102,1.2337,0.42819078508374825
2713,678.25,8328,93,6463,1771,1.47264,0.6503814505754133
2714,678.5,7778,41,6942,793,1.40114,0.5544320670037822
2715,678.75,7971,68,6594,1307,1.42623,0.5986110474352125
2716,679.0,7986,6,7860,119,1.42818,0.5264473307419837
2717,679.25,7993,91,6167,1733,1.42909,0.6263087792612879
2718,679.5,8375,16,8039,319,1.47875,0.564020963994541
2719,679.75,6973,33,6310,629,1.29649,0.49202887806091494
2720,680.0,7039,15,6726,296,1.30507,0.47581756945088266
2721,680.25,7537,23,7074,439,1.36981,0.5169560810894884
2722,680.5,7263,37,6509,716,1.33419,0.5161879990991605
2723,680.75,7529,31,6905,592,1.36877,0.5258887170586164
2724,681.0,7458,57,6300,1099,1.35954,0.5524686955050353
2725,681.25,7624,5,7517,101,1.38112,0.5017908965656386
2726,681.5,7488,41,6658,787,1.36344,0.5352357023632707
2727,681.75,9153,36,8428,687,1.57989,0.6373063882743973
2728,682.0,9152,67,7800,1283,1.57976,0.6739398153123799
2729,682.25,9697,29,9101,565,1.65061,0.6651540655243079
2730,682.5,9536,87,7786,1662,1.62968,0.7222144013953745
2731,682.75,9794,56,8670,1066,1.66322,0.7023143668214366
2732,683.0,9855,45,8937,871,1.6711500000000001,0.6942600830637269
2733,683.25,7833,84,6136,1611,1.40829,0.6083658712586528
2734,683.5,8251,33,7584,633,1.46263,0.5753074233241668
2735,683.75,7992,20,7576,394,1.42896,0.543802901705353
2736,684.0,7952,8,7778,165,1.42376,0.5270490414107691
2737,684.25,8372,2,8312,56,1.47836,0.547684576291474
2738,684.5,8153,64,6869,1219,1.44989,0.6050224709523957
2739,684.75,7865,30,7246,587,1.41245,0.5474258404229203
2740,685.0,8095,12,7846,235,1.44235,0.5406918798076789
2741,685.25,7540,25,7026,488,1.3702,0.5201586209585027
2742,685.5,7960,103,5899,1957,1.4248,0.6379481864248813
2743,685.75,7395,20,6991,383,1.35135,0.50429619922199
2744,686.0,7503,118,5132,2252,1.36539,0.6263842806356514
2745,686.25,7922,62,6668,1190,1.41986,0.5882627369920913
2746,686.5,6888,35,6187,665,1.28544,0.48868999278052255
2747,686.75,8168,15,7863,288,1.45184,0.5487152917063762
2748,687.0,7811,19,7429,362,1.40543,0.5300548949558525
2749,687.25,6937,12,6681,242,1.29181,0.4658433293533699
2750,687.5,8132,103,6059,1969,1.44716,0.6498452128949495
2751,687.75,8135,17,7787,330,1.44755,0.5491098011099329
2752,688.0,7195,12,6941,241,1.32535,0.48252420139230434
2753,688.25,6885,30,6281,573,1.28505,0.48285531553050687
2754,688.5,7579,12,7334,232,1.37527,0.5069576376811663
2755,688.75,6879,18,6515,344,1.28427,0.4683755438620241
2756,689.0,6936,18,6563,354,1.29168,0.4726400569731355
2757,689.25,7157,14,6858,283,1.32041,0.4826653469017793
2758,689.5,6649,18,6285,345,1.25437,0.4534717498285682
2759,689.75,6525,29,5930,564,1.23825,0.4589019546322252
2760,690.0,6118,6,5996,115,1.18534,0.4047688695077894
2761,690.25,6212,0,6204,7,1.19756,0.4042202768128088
2762,690.5,6225,32,5566,625,1.19925,0.44314630624211393
2763,690.75,5835,77,4287,1469,1.14855,0.46979260611680623
2764,691.0,5767,52,4707,1006,1.13971,0.4368402944722368
2765,691.25,6027,37,5273,715,1.1735100000000003,0.43583763066506465
2766,691.5,5371,96,3447,1826,1.08823,0.46161691968699836
2767,691.75,5572,44,4678,848,1.11436,0.4144452497907256
2768,692.0,6333,9,6141,181,1.21329,0.4228245707920342
2769,692.25,5563,16,5242,304,1.11319,0.3803698488554236
2770,692.5,5445,15,5126,302,1.09785,0.3725700892550419
2771,692.75,7015,34,6316,663,1.30195,0.49684341781597413
2772,693.0,6948,28,6375,544,1.29324,0.4851209390726575
2773,693.25,5544,21,5114,407,1.11072,0.38548019910075315
2774,693.5,6011,34,5328,648,1.17143,0.43064792836614413
2775,693.75,5685,14,5402,268,1.12905,0.38603622433805934
2776,694.0,5136,10,4917,207,1.05768,0.3466303089172959
2777,694.25,5548,25,5039,483,1.1112399999999998,0.39038806879628907
2778,694.5,4661,11,4424,224,0.99593,0.3167727413837118
2779,694.75,5062,15,4757,289,1.0480600000000002,0.34686876670263683
2780,695.0,5091,2,5045,43,1.05183,0.3335629024986657
2781,695.25,4795,40,3991,763,1.01335,0.35868504731886686
2782,695.5,4978,11,4744,222,1.03714,0.3372568567761041
2783,695.75,4729,12,4472,244,1.00477,0.322416537981878
2784,696.0,5191,9,5001,179,1.06483,0.3484796469813064
2785,696.25,4601,16,4278,306,0.9881299999999998,0.31791692403618677
2786,696.5,5331,27,4779,523,1.08303,0.3787685851316113
2787,696.75,6914,31,6277,604,1.28882,0.4866481563660105
2788,697.0,6824,44,5931,847,1.27712,0.49575606442828574
2789,697.25,6685,35,5971,677,1.25905,0.4762574420430894
2790,697.5,7330,7,7179,143,1.3429,0.48526754751952905
2791,697.75,6866,3,6795,67,1.28258,0.4504372816655058
2792,698.0,4850,48,3883,918,1.0205,0.3718168333579435
2793,698.25,5568,55,4464,1048,1.11384,0.4264995493755818
2794,698.5,5038,18,4671,348,1.04494,0.3489008781841849
2795,698.75,5343,10,5128,203,1.08459,0.3598294448964523
2796,699.0,5684,4,5588,90,1.12892,0.37504268322727713
2797,699.25,5558,3,5493,61,1.11254,0.3650361905193143
2798,699.5,6106,10,5887,207,1.18378,0.4096894248470789
2799,699.75,5416,25,4910,479,1.09408,0.381583712102257
2800,700.0,5686,0,5680,5,1.12918,0.3699395974211061
2801,700.25,5796,15,5494,286,1.14348,0.39436491579216704
2802,700.5,6112,63,4847,1201,1.18456,0.4712618288587714
2803,700.75,6404,20,5991,391,1.22252,0.4403892234886817
2804,701.0,6133,4,6040,87,1.18729,0.4040599204158342
2805,701.25,6166,24,5675,465,1.19158,0.4294598354471107
2806,701.5,5859,75,4347,1435,1.15167,0.46925957604804586
2807,701.75,6435,82,4788,1564,1.22655,0.5146150934205825
2808,702.0,6304,55,5184,1063,1.20952,0.4752628147592967
2809,702.25,6783,27,6239,516,1.27179,0.4726758070065973
2810,702.5,6572,33,5905,633,1.24436,0.4661987127138698
2811,702.75,6720,4,6631,84,1.2636,0.44199203985019936
2812,703.0,6450,80,4831,1537,1.2285,0.5139075498273143
2813,703.25,6438,33,5766,637,1.22694,0.4577491917531096
2814,703.5,7632,26,7095,509,1.38216,0.5274404486579212
2815,703.75,7202,28,6630,542,1.32626,0.5015662886525024
2816,704.0,7371,49,6382,938,1.34823,0.536918602877919
2817,704.25,7059,6,6927,125,1.30767,0.46655086046264493
2818,704.5,7675,5,7568,101,1.38775,0.505120054514515
2819,704.75,7697,6,7565,125,1.39061,0.5080255138189442
2820,705.0,7319,24,6838,456,1.34147,0.5038280919139083
2821,705.25,7309,41,6480,786,1.34017,0.5235434694821058
2822,705.5,7470,59,6273,1136,1.3611,0.5555324014911118
2823,705.75,7738,14,7446,276,1.39594,0.5200085126437355
2824,706.0,7849,11,7628,209,1.41037,0.5230997079276867
2825,706.25,9815,53,8749,1012,1.66595,0.7003159200664739
2826,706.5,10234,5,10128,99,1.72042,0.6713650682216297
2827,706.75,9665,3,9594,67,1.64645,0.6323508141342429
2828,707.0,9582,40,8773,768,1.63566,0.6701533868981716
2829,707.25,7971,17,7625,328,1.42623,0.5383460293916028
2830,707.5,7479,68,6104,1305,1.36227,0.5665293626151223
2831,707.75,8205,99,6206,1898,1.45665,0.6502388289642397
2832,708.0,8029,70,6614,1343,1.43377,0.6046263019533432
2833,708.25,7895,83,6234,1577,1.41635,0.6103399150110069
2834,708.5,7869,88,6093,1686,1.41297,0.6153484112526904
2835,708.75,8244,38,7473,731,1.46172,0.5809066925352258
2836,709.0,8212,9,8018,183,1.45756,0.5451064020118234
2837,709.25,7846,9,7649,186,1.40998,0.5214797562907514
2838,709.5,8063,15,7762,285,1.43819,0.5416988857297662
2839,709.75,8104,8,7941,154,1.44352,0.5362579781100871
2840,710.0,7899,12,7645,241,1.41687,0.5282807880046904
2841,710.25,7685,28,7111,545,1.38905,0.5330959059357318
2842,710.5,7804,31,7167,605,1.40452,0.5445176700878364
2843,710.75,7316,7,7171,136,1.34108,0.4839660802408774
2844,711.0,7581,152,4540,2888,1.37553,0.6706610226001254
2845,711.25,7419,84,5729,1605,1.35447,0.581084379426666
2846,711.5,7296,102,5243,1949,1.33848,0.5942949895660897
2847,711.75,6815,9,6615,189,1.27595,0.4546286893824167
2848,712.0,6941,14,6648,278,1.29233,0.46829641497425895
2849,712.25,7017,92,5176,1748,1.30221,0.5637595732413362
2850,712.5,7342,82,5698,1561,1.34446,0.5733836820647761
2851,712.75,7067,27,6512,526,1.30871,0.4917742266445509
2852,713.0,7170,21,6743,404,1.3221,0.49098649664935345
2853,713.25,7165,82,5511,1571,1.32145,0.5624807916196567
2854,713.5,6794,15,6488,290,1.27322,0.45950296227693277
2855,713.75,6640,15,6337,287,1.2532,0.4493170481485827
2856,714.0,6208,11,5981,215,1.19704,0.41677993376051264
2857,714.25,6997,15,6692,289,1.29961,0.47264697818729884
2858,714.5,5878,25,5376,476,1.15414,0.4113908471606295
2859,714.75,6242,54,5156,1030,1.20146,0.4692073469098168
2860,715.0,6361,19,5970,370,1.21693,0.4363081774388948
2861,715.25,6271,13,6003,254,1.20523,0.42327626550027697
2862,715.5,5579,52,4532,994,1.11527,0.423873640492406
2863,715.75,5710,4,5624,81,1.1323,0.37615650168166453
2864,716.0,5510,7,5355,146,1.1063,0.3671852689920066
2865,716.25,5072,10,4858,202,1.04936,0.34214334236731603
2866,716.5,5625,5,5522,97,1.12125,0.37160630577424336
2867,716.75,5295,91,3471,1732,1.07835,0.4508545595628666
2868,717.0,5890,20,5477,391,1.1557,0.4069561373908768
2869,717.25,5556,6,5425,124,1.11228,0.3687887320629173
2870,717.5,5322,2,5277,42,1.08186,0.3485341848814435
2871,717.75,5110,11,4886,212,1.0543,0.34523328229851696
2872,718.0,5235,78,3665,1490,1.07055,0.432077505758933
2873,718.25,5077,23,4599,453,1.0500100000000003,0.3579271705831783
2874,718.5,5135,17,4785,332,1.05755,0.35424772234999796
2875,718.75,5650,10,5447,192,1.1245,0.3791072569304069
2876,719.0,4731,1,4703,25,1.00503,0.30909742852106875
2877,719.25,4978,43,4116,818,1.03714,0.37396931646177184
2878,719.5,5224,13,4960,250,1.0691200000000003,0.354992803153951
2879,719.75,4883,8,4708,165,1.02479,0.32757670211552037
